Timestamp,Diode 1,Didoe 2,Zero,.
1655851057.8232975,-103.71,-071.31,+0.8253,+0.7513
1655851058.3537726,-103.82,-071.43,+0.8256,+0.7518
1655851058.8956149,-104.06,-071.67,+0.8261,+0.7521
1655851059.4730513,-104.18,-071.91,+0.8264,+0.7527
1655851060.0839415,-104.42,-072.02,+0.8269,+0.7529
1655851060.6423602,-104.53,-072.25,+0.8271,+0.7535
1655851061.1782362,-104.75,-072.37,+0.8277,+0.7537
1655851061.699952,-104.87,-072.48,+0.8279,+0.7540
1655851062.218337,-104.98,-072.70,+0.8284,+0.7545
1655851062.740978,-105.20,-072.82,+0.8287,+0.7548
1655851063.2750185,-105.31,-073.04,+0.8289,+0.7553
1655851063.866905,-105.53,-073.14,+0.8294,+0.7555
1655851064.4311192,-105.64,-073.36,+0.8299,+0.7560
1655851065.0216923,-105.85,-073.47,+0.8301,+0.7563
1655851065.5526702,-105.95,-073.68,+0.8303,+0.7567
1655851066.0791376,-106.16,-073.79,+0.8308,+0.7570
1655851066.6114056,-106.27,-074.00,+0.8310,+0.7575
1655851067.1416757,-106.47,-074.10,+0.8315,+0.7577
1655851067.7180932,-106.57,-074.21,+0.8317,+0.7582
1655851068.2676585,-106.77,-074.41,+0.8322,+0.7584
1655851068.8417182,-106.87,-074.51,+0.8324,+0.7587
1655851069.3588803,-106.97,-074.72,+0.8328,+0.7591
1655851069.8779824,-107.16,-074.82,+0.8331,+0.7594
1655851070.4002755,-107.26,-075.02,+0.8333,+0.7598
1655851070.951746,-107.45,-075.11,+0.8337,+0.7600
1655851071.5175688,-107.54,-075.30,+0.8339,+0.7605
1655851072.066709,-107.73,-075.40,+0.8343,+0.7607
1655851072.5978389,-107.82,-075.50,+0.8345,+0.7609
1655851073.1201959,-108.01,-075.68,+0.8350,+0.7614
1655851073.6419437,-108.09,-075.77,+0.8351,+0.7616
1655851074.1978588,-108.19,-075.92,+0.8354,+0.7619
1655851074.7440803,-108.37,-075.96,+0.8358,+0.7620
1655851075.3369558,-108.46,-075.97,+0.8361,+0.7620
1655851075.8904757,-108.63,-075.94,+0.8364,+0.7620
1655851076.457998,-108.71,-075.87,+0.8365,+0.7618
1655851076.9797947,-108.88,-075.85,+0.8369,+0.7618
1655851077.4994347,-108.95,-075.85,+0.8371,+0.7617
1655851078.0165799,-109.12,-075.85,+0.8375,+0.7617
1655851078.543324,-109.19,-075.87,+0.8376,+0.7618
1655851079.0742538,-109.27,-075.94,+0.8378,+0.7619
1655851079.632895,-109.42,-075.98,+0.8381,+0.7620
1655851080.1937792,-109.50,-076.07,+0.8383,+0.7623
1655851080.775577,-109.65,-076.13,+0.8386,+0.7624
1655851081.2959096,-109.71,-076.04,+0.8388,+0.7622
1655851081.826248,-109.84,-075.78,+0.8391,+0.7616
1655851082.346287,-109.85,-075.56,+0.8391,+0.7611
1655851082.8739364,-109.89,-075.35,+0.8392,+0.7606
1655851083.4157877,-109.94,-075.33,+0.8393,+0.7605
1655851083.9957788,-110.23,-075.64,+0.8400,+0.7613
1655851084.5693123,-110.45,-076.03,+0.8404,+0.7622
1655851085.11275,-110.64,-077.09,+0.8413,+0.7646
1655851085.6349146,-111.05,-077.71,+0.8418,+0.7660
1655851086.1557217,-111.37,-078.46,+0.8425,+0.7678
1655851086.6783655,-111.67,-079.89,+0.8438,+0.7710
1655851087.198424,-112.20,-080.63,+0.8444,+0.7728
1655851087.7287533,-112.51,-082.15,+0.8451,+0.7763
1655851088.394897,-113.21,-082.94,+0.8466,+0.7800
1655851088.9824665,-113.99,-084.54,+0.8484,+0.7817
1655851089.5488994,-114.44,-085.31,+0.8494,+0.7835
1655851090.1026642,-115.85,-086.84,+0.8525,+0.7870
1655851090.620078,-117.31,-088.02,+0.8558,+0.7897
1655851091.142713,-121.18,-090.13,+0.8644,+0.7945
1655851091.6655607,-128.43,-091.80,+0.8804,+0.7983
1655851092.2081757,-132.42,-100.51,+0.8891,+0.8181
1655851092.740668,-140.03,-105.02,+0.9057,+0.8283
1655851093.335714,-144.10,-116.18,+0.9145,+0.8533
1655851093.8860316,-154.10,-120.79,+0.9358,+0.8635
1655851094.4235263,-159.44,-124.50,+0.9471,+0.8717
1655851094.9444644,-171.13,-132.26,+1.0085,+0.8888
1655851095.5072892,-195.28,-141.65,+1.0193,+0.9092
1655851096.0304089,-195.75,-147.30,+1.0202,+0.9213
1655851096.5548797,-195.83,-147.17,+1.0204,+0.9211
1655851097.1489422,-195.83,-146.34,+1.0204,+0.9193
1655851097.7031217,-195.83,-146.00,+1.0204,+0.9186
1655851098.2705257,-195.83,-145.73,+1.0204,+0.9180
1655851098.793567,-195.83,-145.58,+1.0204,+0.9176
1655851099.3128438,-195.83,-145.54,+1.0204,+0.9176
1655851099.830121,-195.83,-145.68,+1.0204,+0.9179
1655851100.3524792,-195.83,-145.82,+1.0204,+0.9182
1655851100.883449,-195.83,-146.28,+1.0204,+0.9192
1655851101.4343982,-195.83,-146.58,+1.0204,+0.9198
1655851102.0486372,-195.83,-147.35,+1.0204,+0.9214
1655851102.6565146,-195.83,-147.78,+1.0204,+0.9224
1655851103.232654,-195.83,-148.67,+1.0204,+0.9243
1655851103.7694283,-195.83,-149.16,+1.0204,+0.9253
1655851104.2891624,-195.83,-150.14,+1.0204,+0.9274
1655851104.8096201,-195.83,-150.63,+1.0204,+0.9284
1655851105.33343,-195.83,-151.11,+1.0204,+0.9305
1655851105.8649306,-195.83,-152.10,+1.0204,+0.9316
1655851106.4273894,-195.83,-152.60,+1.0204,+0.9327
1655851106.988686,-195.83,-153.59,+1.0204,+0.9348
1655851107.6518028,-195.83,-154.59,+1.0204,+0.9369
1655851108.2620542,-195.83,-155.08,+1.0204,+0.9379
1655851108.8280914,-195.83,-156.09,+1.0204,+0.9400
1655851109.3485327,-195.83,-156.60,+1.0204,+0.9411
1655851109.8685987,-195.83,-157.53,+1.0204,+0.9431
1655851110.3881295,-195.83,-157.96,+1.0204,+0.9440
1655851110.912156,-195.83,-158.42,+1.0204,+0.9450
1655851111.446607,-195.83,-159.36,+1.0204,+0.9469
1655851111.986979,-195.83,-159.82,+1.0204,+0.9479
1655851112.5517576,-195.83,-160.72,+1.0204,+0.9498
1655851113.0834386,-195.83,-161.25,+1.0204,+0.9509
1655851113.6014786,-195.83,-161.76,+1.0204,+0.9520
1655851114.1228366,-195.83,-162.66,+1.0204,+0.9538
1655851114.6480331,-195.83,-163.10,+1.0204,+0.9548
1655851115.1663983,-195.83,-164.00,+1.0204,+0.9566
1655851115.7069955,-195.83,-164.44,+1.0204,+0.9576
1655851116.239074,-195.83,-165.32,+1.0204,+0.9594
1655851116.8551812,-195.83,-165.75,+1.0204,+0.9603
1655851117.3767092,-195.83,-166.63,+1.0204,+0.9621
1655851117.9072082,-195.83,-167.07,+1.0204,+0.9630
1655851118.4251018,-195.83,-167.52,+1.0204,+0.9639
1655851118.9546583,-195.83,-168.35,+1.0204,+0.9657
1655851119.4809072,-195.83,-168.81,+1.0204,+0.9666
1655851120.0802305,-195.83,-169.58,+1.0204,+0.9682
1655851120.642388,-195.83,-169.96,+1.0204,+0.9690
1655851121.213476,-195.83,-170.78,+1.0204,+0.9706
1655851121.8115652,-195.83,-171.17,+1.0204,+0.9714
1655851122.3358226,-195.83,-171.87,+1.0204,+0.9729
1655851122.8565092,-195.83,-172.22,+1.0204,+0.9736
1655851123.3774405,-195.83,-172.62,+1.0204,+0.9752
1655851123.9012954,-195.83,-173.38,+1.0204,+0.9760
1655851124.4440737,-195.83,-173.73,+1.0204,+0.9767
1655851124.9876838,-195.82,-174.44,+1.0204,+0.9781
1655851125.5237517,-195.83,-174.79,+1.0204,+0.9788
1655851126.0419679,-195.83,-175.42,+1.0204,+0.9801
1655851126.5602078,-195.83,-175.74,+1.0204,+0.9808
1655851127.078193,-195.83,-176.04,+1.0204,+0.9814
1655851127.6006117,-195.83,-176.59,+1.0204,+0.9825
1655851128.1947334,-195.83,-176.87,+1.0204,+0.9830
1655851128.779329,-195.83,-177.47,+1.0204,+0.9843
1655851129.3761473,-195.83,-177.74,+1.0204,+0.9853
1655851129.9363444,-195.83,-178.27,+1.0204,+0.9859
1655851130.5330443,-195.83,-178.74,+1.0204,+0.9868
1655851131.1030724,-195.83,-178.95,+1.0204,+0.9872
1655851131.6232655,-195.83,-179.17,+1.0204,+0.9882
1655851132.1469336,-195.83,-179.65,+1.0204,+0.9886
1655851132.667846,-195.83,-179.92,+1.0204,+0.9892
1655851133.1892662,-195.83,-180.33,+1.0204,+0.9900
1655851133.712961,-195.83,-180.52,+1.0204,+0.9904
1655851134.279676,-195.83,-180.94,+1.0204,+0.9912
1655851134.8334637,-195.83,-181.14,+1.0204,+0.9916
1655851135.5058386,-195.83,-181.48,+1.0204,+0.9923
1655851136.1281712,-195.83,-181.85,+1.0204,+0.9930
1655851136.7106335,-195.83,-182.03,+1.0204,+0.9934
1655851137.3805635,-195.83,-182.35,+1.0204,+0.9940
1655851137.9749355,-195.83,-182.48,+1.0204,+0.9943
1655851138.5176456,-195.83,-182.83,+1.0204,+0.9950
1655851139.0985584,-195.83,-182.98,+1.0204,+0.9953
1655851139.628538,-195.83,-183.25,+1.0204,+0.9958
1655851140.1552465,-195.83,-183.40,+1.0204,+0.9961
1655851140.678368,-195.83,-183.66,+1.0204,+0.9967
1655851141.2133548,-195.83,-183.79,+1.0204,+0.9969
1655851141.7669694,-195.83,-183.91,+1.0204,+0.9974
1655851142.3347468,-195.83,-184.15,+1.0204,+0.9976
1655851142.894645,-195.83,-184.37,+1.0204,+0.9981
1655851143.5382726,-195.83,-184.49,+1.0204,+0.9983
1655851144.1488118,-195.83,-184.75,+1.0204,+0.9988
1655851144.733487,-195.83,-184.86,+1.0204,+0.9990
1655851145.2834918,-195.83,-185.08,+1.0204,+0.9995
1655851145.801461,-195.83,-185.17,+1.0204,+0.9996
1655851146.320049,-195.83,-185.41,+1.0204,+1.0001
1655851146.8398767,-195.83,-185.49,+1.0204,+1.0003
1655851147.3678627,-195.83,-185.57,+1.0204,+1.0004
1655851147.896796,-195.83,-185.75,+1.0204,+1.0008
1655851148.4868865,-195.83,-185.83,+1.0204,+1.0011
1655851149.115343,-195.83,-186.04,+1.0204,+1.0013
1655851149.7063992,-195.83,-186.25,+1.0204,+1.0018
1655851150.3188608,-195.83,-186.35,+1.0204,+1.0020
1655851150.899285,-195.83,-186.53,+1.0204,+1.0023
1655851151.425327,-195.83,-186.61,+1.0204,+1.0025
1655851151.9460363,-195.83,-186.82,+1.0204,+1.0029
1655851152.464063,-195.83,-186.88,+1.0204,+1.0030
1655851153.002433,-195.83,-186.92,+1.0204,+1.0031
1655851153.5321472,-195.83,-187.02,+1.0204,+1.0033
1655851154.0984786,-195.83,-187.09,+1.0204,+1.0034
1655851154.6188278,-195.83,-187.30,+1.0204,+1.0038
1655851155.1485927,-195.83,-187.36,+1.0204,+1.0040
1655851155.6718185,-195.83,-187.46,+1.0204,+1.0042
1655851156.1944041,-195.83,-187.51,+1.0204,+1.0043
1655851156.714327,-195.83,-187.57,+1.0204,+1.0044
1655851157.276263,-195.83,-187.84,+1.0204,+1.0049
1655851157.8893828,-195.83,-187.97,+1.0204,+1.0053
1655851158.4329472,-195.83,-188.11,+1.0204,+1.0054
1655851159.1113017,-195.82,-188.20,+1.0204,+1.0056
1655851159.699878,-195.83,-188.26,+1.0204,+1.0057
1655851160.2375658,-195.82,-188.31,+1.0204,+1.0058
1655851160.7606347,-195.82,-188.34,+1.0204,+1.0059
1655851161.2820892,-195.83,-188.41,+1.0204,+1.0061
1655851161.8023653,-195.82,-188.52,+1.0204,+1.0062
1655851162.3269434,-195.82,-188.56,+1.0204,+1.0063
1655851162.8509452,-195.82,-188.68,+1.0204,+1.0066
1655851163.4109306,-195.83,-188.71,+1.0204,+1.0066
1655851164.007607,-195.83,-189.04,+1.0204,+1.0072
1655851164.6137602,-195.83,-189.01,+1.0204,+1.0072
1655851165.2456357,-195.83,-188.96,+1.0204,+1.0071
1655851165.872986,-195.82,-189.02,+1.0204,+1.0072
1655851166.524678,-195.82,-189.02,+1.0204,+1.0072
1655851167.1707706,-195.82,-196.03,+1.0204,+1.0208
1655851167.754453,-195.83,-196.05,+1.0204,+1.0208
1655851168.3524017,-195.84,-196.07,+1.0204,+1.0208
1655851168.8989213,-195.83,-196.01,+1.0204,+1.0207
1655851169.4649796,-195.84,-196.04,+1.0204,+1.0208
1655851169.9827528,-195.84,-196.06,+1.0204,+1.0208
1655851170.5029042,-195.84,-196.08,+1.0204,+1.0209
1655851171.0236666,-195.84,-196.09,+1.0204,+1.0209
1655851171.5505254,-195.83,-196.08,+1.0204,+1.0209
1655851172.098396,-195.84,-196.09,+1.0204,+1.0209
1655851172.6809325,-195.83,-196.08,+1.0204,+1.0209
1655851173.2961714,-195.84,-196.08,+1.0204,+1.0209
1655851173.8947113,-195.83,-196.09,+1.0204,+1.0209
1655851174.5274692,-195.84,-196.09,+1.0204,+1.0209
1655851175.1780515,-195.83,-196.09,+1.0204,+1.0209
1655851175.7722769,-195.84,-196.09,+1.0204,+1.0209
1655851176.3722262,-195.83,-196.09,+1.0204,+1.0209
1655851176.9036276,-195.84,-196.10,+1.0204,+1.0209
1655851177.4238048,-195.85,-196.10,+1.0204,+1.0209
1655851177.9553802,-195.85,-196.11,+1.0204,+1.0209
1655851178.4774277,-195.84,-196.11,+1.0204,+1.0209
1655851178.999776,-195.84,-196.10,+1.0204,+1.0209
1655851179.5642514,-195.84,-196.10,+1.0204,+1.0209
1655851180.1378317,-195.84,-196.10,+1.0204,+1.0209
1655851180.6861243,-195.84,-196.10,+1.0204,+1.0209
1655851181.225289,-195.84,-196.09,+1.0204,+1.0209
1655851181.746513,-195.84,-196.10,+1.0204,+1.0209
1655851182.269805,-195.84,-196.10,+1.0204,+1.0209
1655851182.793174,-195.84,-196.10,+1.0204,+1.0209
1655851183.3309562,-195.84,-196.10,+1.0204,+1.0209
1655851183.900613,-195.84,-196.11,+1.0204,+1.0209
1655851184.4883988,-195.84,-196.11,+1.0204,+1.0209
1655851185.1392941,-195.84,-196.11,+1.0204,+1.0209
1655851185.8059387,-195.84,-196.11,+1.0204,+1.0209
1655851186.3761103,-195.84,-196.11,+1.0204,+1.0209
1655851186.9891474,-195.85,-196.11,+1.0204,+1.0209
1655851187.6056607,-195.84,-196.11,+1.0204,+1.0209
1655851188.202312,-195.84,-196.11,+1.0204,+1.0209
1655851188.8651843,-195.84,-196.11,+1.0204,+1.0209
1655851189.4127343,-195.84,-196.11,+1.0204,+1.0209
1655851189.9950132,-195.84,-196.11,+1.0204,+1.0209
1655851190.5145934,-195.84,-196.11,+1.0204,+1.0209
1655851191.0331388,-195.84,-196.10,+1.0204,+1.0209
1655851191.5546763,-195.84,-196.11,+1.0204,+1.0209
1655851192.1083405,-195.84,-196.11,+1.0204,+1.0209
1655851192.6416075,-195.84,-196.11,+1.0204,+1.0209
1655851193.197914,-195.84,-196.11,+1.0204,+1.0209
1655851193.7499616,-195.84,-196.10,+1.0204,+1.0209
1655851194.2814908,-195.84,-196.11,+1.0204,+1.0209
1655851194.8009021,-195.84,-196.10,+1.0204,+1.0209
1655851195.321289,-195.84,-196.10,+1.0204,+1.0209
1655851195.8595667,-195.84,-196.11,+1.0204,+1.0209
1655851196.4106016,-195.84,-196.11,+1.0204,+1.0209
1655851196.9629192,-195.84,-196.10,+1.0204,+1.0209
1655851197.4986613,-195.84,-196.10,+1.0204,+1.0209
1655851198.0165198,-195.85,-196.11,+1.0204,+1.0209
1655851198.5390213,-195.84,-196.11,+1.0204,+1.0209
1655851199.1005826,-195.84,-196.11,+1.0204,+1.0209
1655851199.6255236,-195.84,-196.10,+1.0204,+1.0209
1655851200.2111738,-195.84,-196.11,+1.0204,+1.0209
1655851200.7489345,-195.84,-196.11,+1.0204,+1.0209
1655851201.305398,-195.84,-196.10,+1.0204,+1.0209
1655851201.857098,-195.84,-196.11,+1.0204,+1.0209
1655851202.3865657,-195.84,-196.11,+1.0204,+1.0209
1655851202.9162385,-195.84,-196.11,+1.0204,+1.0209
1655851203.5266418,-195.85,-196.11,+1.0204,+1.0209
1655851204.057375,-195.84,-196.10,+1.0204,+1.0209
1655851204.676009,-195.84,-196.11,+1.0204,+1.0209
1655851205.2732358,-195.84,-196.11,+1.0204,+1.0209
1655851205.8372571,-195.84,-196.11,+1.0204,+1.0209
1655851206.3572023,-195.84,-196.11,+1.0204,+1.0209
1655851206.8813105,-195.84,-196.12,+1.0204,+1.0209
1655851207.4399662,-195.84,-196.11,+1.0204,+1.0209
1655851208.0355003,-195.85,-196.10,+1.0204,+1.0209
1655851208.615972,-195.84,-196.11,+1.0204,+1.0209
1655851209.2162533,-195.84,-196.11,+1.0204,+1.0209
1655851209.8040016,-195.84,-196.11,+1.0204,+1.0209
1655851210.3566566,-195.85,-196.11,+1.0204,+1.0209
1655851210.8884714,-195.85,-196.11,+1.0204,+1.0209
1655851211.4088352,-195.85,-196.11,+1.0204,+1.0209
1655851211.92675,-195.84,-196.11,+1.0204,+1.0209
1655851212.454838,-195.84,-196.11,+1.0204,+1.0209
1655851213.0037756,-195.84,-196.11,+1.0204,+1.0209
1655851213.5330763,-195.84,-196.11,+1.0204,+1.0209
1655851214.1955771,-195.84,-196.11,+1.0204,+1.0209
1655851214.7726786,-195.85,-196.11,+1.0204,+1.0209
1655851215.3352816,-195.84,-196.11,+1.0204,+1.0209
1655851215.91423,-195.84,-196.11,+1.0204,+1.0209
1655851216.501323,-195.84,-196.11,+1.0204,+1.0209
1655851217.0385363,-195.84,-196.10,+1.0204,+1.0209
1655851217.5567884,-195.84,-196.11,+1.0204,+1.0209
1655851218.076253,-195.84,-196.10,+1.0204,+1.0209
1655851218.6006625,-195.84,-196.10,+1.0204,+1.0209
1655851219.133339,-195.85,-196.11,+1.0204,+1.0209
1655851219.6976063,-195.84,-196.11,+1.0204,+1.0209
1655851220.2484665,-195.84,-196.11,+1.0204,+1.0209
1655851220.8466246,-195.85,-196.11,+1.0204,+1.0209
1655851221.4129019,-195.85,-196.11,+1.0204,+1.0209
1655851222.0637686,-195.84,-196.11,+1.0204,+1.0209
1655851222.6407294,-195.84,-196.10,+1.0204,+1.0209
1655851223.235014,-195.85,-196.11,+1.0204,+1.0209
1655851223.8991294,-195.84,-196.11,+1.0204,+1.0209
1655851224.4635277,-195.85,-196.11,+1.0204,+1.0209
1655851225.0136065,-195.84,-196.11,+1.0204,+1.0209
1655851225.5364072,-195.84,-196.11,+1.0204,+1.0209
1655851226.0587466,-195.84,-196.12,+1.0204,+1.0209
1655851226.5851026,-195.84,-196.11,+1.0204,+1.0209
1655851227.1145437,-195.84,-196.10,+1.0204,+1.0209
1655851227.7508905,-195.84,-196.11,+1.0204,+1.0209
1655851228.2828453,-195.84,-196.11,+1.0204,+1.0209
1655851228.8530602,-195.84,-196.11,+1.0204,+1.0209
1655851229.4164279,-195.84,-196.11,+1.0204,+1.0209
1655851229.9358156,-195.85,-196.11,+1.0204,+1.0209
1655851230.4546232,-195.85,-196.11,+1.0204,+1.0209
1655851230.9772394,-195.85,-196.11,+1.0204,+1.0209
1655851231.4985788,-195.84,-196.11,+1.0204,+1.0209
1655851232.0623674,-195.84,-196.11,+1.0204,+1.0209
1655851232.676871,-195.84,-196.10,+1.0204,+1.0209
1655851233.3392358,-195.84,-196.11,+1.0204,+1.0209
1655851233.927333,-195.84,-196.11,+1.0204,+1.0209
1655851234.5170476,-195.84,-196.11,+1.0204,+1.0209
1655851235.1554286,-195.84,-196.11,+1.0204,+1.0209
1655851235.7021441,-195.84,-196.11,+1.0204,+1.0209
1655851236.22591,-195.84,-196.11,+1.0204,+1.0209
1655851236.7475383,-195.84,-196.10,+1.0204,+1.0209
1655851237.2676325,-195.84,-196.11,+1.0204,+1.0209
1655851237.7891955,-195.84,-196.11,+1.0204,+1.0209
1655851238.3364077,-195.84,-196.10,+1.0204,+1.0209
1655851238.9266777,-195.84,-196.10,+1.0204,+1.0209
1655851239.529648,-195.85,-196.12,+1.0204,+1.0209
1655851240.0973878,-195.84,-196.11,+1.0204,+1.0209
1655851240.6196156,-195.85,-196.11,+1.0204,+1.0209
1655851241.1412935,-195.84,-196.10,+1.0204,+1.0209
1655851241.6632957,-195.84,-196.11,+1.0204,+1.0209
1655851242.1972196,-195.85,-196.11,+1.0204,+1.0209
1655851242.7234726,-195.84,-196.11,+1.0204,+1.0209
1655851243.2960153,-195.84,-196.11,+1.0204,+1.0209
1655851243.9127972,-195.84,-196.11,+1.0204,+1.0209
1655851244.5431156,-195.85,-196.11,+1.0204,+1.0209
1655851245.103575,-195.85,-196.11,+1.0204,+1.0209
1655851245.6248536,-195.84,-196.11,+1.0204,+1.0209
1655851246.1430774,-195.84,-196.11,+1.0204,+1.0209
1655851246.6643403,-195.84,-196.11,+1.0204,+1.0209
1655851247.1856601,-195.84,-196.11,+1.0204,+1.0209
1655851247.707217,-195.84,-196.11,+1.0204,+1.0209
1655851248.2292755,-195.85,-196.11,+1.0204,+1.0209
1655851248.796409,-195.84,-196.11,+1.0204,+1.0209
1655851249.3814185,-195.84,-196.10,+1.0204,+1.0209
1655851249.9865127,-195.84,-196.11,+1.0204,+1.0209
1655851250.5049543,-195.84,-196.11,+1.0204,+1.0209
1655851251.0270538,-195.84,-196.11,+1.0204,+1.0209
1655851251.5484934,-195.84,-196.10,+1.0204,+1.0209
1655851252.066766,-195.85,-196.11,+1.0204,+1.0209
1655851252.5985003,-195.85,-196.11,+1.0204,+1.0209
1655851253.1276226,-195.85,-196.11,+1.0204,+1.0209
1655851253.7252932,-195.84,-196.10,+1.0204,+1.0209
1655851254.3137622,-195.85,-196.11,+1.0204,+1.0209
1655851254.9548547,-195.84,-196.11,+1.0204,+1.0209
1655851255.5459828,-195.84,-196.11,+1.0204,+1.0209
1655851256.1315958,-195.85,-196.11,+1.0204,+1.0209
1655851256.7248213,-195.84,-196.11,+1.0204,+1.0209
1655851257.3429327,-195.85,-196.11,+1.0204,+1.0209
1655851257.8794024,-195.84,-196.10,+1.0204,+1.0209
1655851258.3979943,-195.84,-196.11,+1.0204,+1.0209
1655851258.9179914,-195.84,-196.11,+1.0204,+1.0209
1655851259.4386444,-195.84,-196.11,+1.0204,+1.0209
1655851259.9691956,-195.85,-196.11,+1.0204,+1.0209
1655851260.5295806,-195.84,-196.11,+1.0204,+1.0209
1655851261.1813867,-195.84,-196.11,+1.0204,+1.0209
1655851261.7477427,-195.85,-196.11,+1.0204,+1.0209
1655851262.4232428,-195.84,-196.10,+1.0204,+1.0209
1655851263.0107687,-195.84,-196.11,+1.0204,+1.0209
1655851263.5465057,-195.84,-196.11,+1.0204,+1.0209
1655851264.0648053,-195.84,-196.11,+1.0204,+1.0209
1655851264.5863945,-195.84,-196.11,+1.0204,+1.0209
1655851265.10531,-195.84,-196.11,+1.0204,+1.0209
1655851265.637583,-195.84,-196.11,+1.0204,+1.0209
1655851266.1688395,-195.84,-196.11,+1.0204,+1.0209
1655851266.741638,-195.84,-196.11,+1.0204,+1.0209
1655851267.3720295,-195.84,-196.10,+1.0204,+1.0209
1655851267.891512,-195.84,-196.11,+1.0204,+1.0209
1655851268.4144819,-195.85,-196.11,+1.0204,+1.0209
1655851268.9385338,-195.84,-196.10,+1.0204,+1.0209
1655851269.4729464,-195.84,-196.11,+1.0204,+1.0209
1655851270.0247467,-195.84,-196.11,+1.0204,+1.0209
1655851270.592353,-195.84,-196.10,+1.0204,+1.0209
1655851271.1097133,-195.84,-196.10,+1.0204,+1.0209
1655851271.630215,-195.84,-196.10,+1.0204,+1.0209
1655851272.149539,-195.84,-196.10,+1.0204,+1.0209
1655851272.6753025,-195.84,-196.10,+1.0204,+1.0209
1655851273.208993,-195.84,-196.09,+1.0204,+1.0209
1655851273.818879,-195.84,-196.10,+1.0204,+1.0209
1655851274.3765962,-195.84,-196.10,+1.0204,+1.0209
1655851275.0202038,-195.84,-196.09,+1.0204,+1.0209
1655851275.6983542,-195.84,-196.11,+1.0204,+1.0209
1655851276.2972052,-195.74,-196.06,+1.0197,+1.0208
1655851276.8781626,-195.09,-196.03,+1.0190,+1.0208
1655851277.4802916,-194.28,-196.05,+1.0174,+1.0208
1655851278.0314417,-194.05,-196.06,+1.0170,+1.0208
1655851278.551279,-193.82,-195.91,+1.0165,+1.0205
1655851279.0719497,-193.35,-195.82,+1.0156,+1.0204
1655851279.5927022,-193.01,-195.79,+1.0150,+1.0202
1655851280.1122756,-192.23,-195.71,+1.0135,+1.0201
1655851280.6754868,-191.71,-195.83,+1.0124,+1.0204
1655851281.2512677,-190.62,-195.62,+1.0103,+1.0200
1655851281.8180985,-190.13,-194.93,+1.0094,+1.0187
1655851282.34149,-189.55,-187.09,+1.0072,+1.0034
1655851282.864543,-188.44,-182.96,+1.0061,+0.9953
1655851283.3820357,-187.78,-176.09,+1.0048,+0.9815
1655851283.907186,-186.30,-173.29,+1.0019,+0.9758
1655851284.4431465,-185.61,-170.69,+1.0005,+0.9657
1655851285.0197597,-184.27,-166.14,+0.9979,+0.9611
1655851285.588324,-183.61,-162.21,+0.9966,+0.9529
1655851286.2369838,-182.27,-160.37,+0.9939,+0.9490
1655851286.813181,-180.94,-156.89,+0.9912,+0.9417
1655851287.4663076,-180.28,-155.29,+0.9899,+0.9349
1655851288.0332725,-178.93,-152.18,+0.9872,+0.9318
1655851288.5723515,-178.26,-149.37,+0.9859,+0.9258
1655851289.2171328,-176.91,-148.01,+0.9831,+0.9229
1655851289.8403533,-175.57,-145.62,+0.9804,+0.9177
1655851290.4730756,-174.89,-143.28,+0.9790,+0.9127
1655851291.067317,-173.52,-142.15,+0.9763,+0.9103
1655851291.6857078,-172.82,-140.00,+0.9734,+0.9056
1655851292.3025627,-171.44,-139.13,+0.9720,+0.9037
1655851292.8340065,-170.74,-137.31,+0.9691,+0.8998
1655851293.3552208,-169.38,-136.42,+0.9678,+0.8978
1655851293.8777597,-168.68,-134.78,+0.9663,+0.8943
1655851294.3974023,-167.33,-133.99,+0.9635,+0.8926
1655851294.925201,-166.65,-133.20,+0.9621,+0.8908
1655851295.5295749,-165.35,-131.62,+0.9594,+0.8874
1655851296.0881653,-164.68,-130.02,+0.9580,+0.8839
1655851296.7085273,-163.39,-129.20,+0.9554,+0.8821
1655851297.2909384,-162.80,-127.51,+0.9541,+0.8784
1655851297.8436012,-161.55,-126.68,+0.9515,+0.8765
1655851298.363153,-160.93,-125.08,+0.9502,+0.8730
1655851298.8834336,-159.69,-124.29,+0.9476,+0.8713
1655851299.4057264,-159.08,-123.57,+0.9464,+0.8697
1655851299.9437916,-158.44,-122.18,+0.9450,+0.8666
1655851300.499293,-157.21,-121.59,+0.9424,+0.8653
1655851301.1127214,-156.00,-120.46,+0.9399,+0.8628
1655851301.6950245,-155.39,-119.89,+0.9386,+0.8601
1655851302.2763605,-154.21,-118.74,+0.9361,+0.8589
1655851302.9078133,-153.61,-117.84,+0.9348,+0.8569
1655851303.5124521,-152.38,-117.38,+0.9322,+0.8559
1655851304.1061027,-151.75,-116.08,+0.9297,+0.8530
1655851304.6993723,-150.61,-115.56,+0.9284,+0.8519
1655851305.2196212,-150.05,-114.55,+0.9272,+0.8496
1655851305.7414389,-148.93,-114.04,+0.9248,+0.8485
1655851306.2627456,-148.35,-113.06,+0.9236,+0.8463
1655851306.7968035,-147.25,-112.59,+0.9212,+0.8452
1655851307.3576717,-146.72,-112.10,+0.9201,+0.8431
1655851307.907116,-145.64,-111.14,+0.9178,+0.8420
1655851308.514507,-145.09,-110.14,+0.9166,+0.8397
1655851309.1414628,-144.01,-109.65,+0.9143,+0.8386
1655851309.7519226,-142.94,-108.75,+0.9120,+0.8366
1655851310.345152,-142.42,-108.30,+0.9109,+0.8346
